date,price,symbol,volume
2020-01-03,297.4300,AAPL,36587788
2020-01-02,300.3500,AAPL,33481895
2019-12-31,293.6500,AAPL,25247625
2019-12-30,291.5200,AAPL,36059614
2019-12-27,289.8000,AAPL,36592936
2019-12-26,289.9100,AAPL,23334004
2019-12-24,284.2700,AAPL,12119714
2019-12-23,284.0000,AAPL,24677883
2019-12-20,279.4400,AAPL,69032743
2019-12-19,280.0200,AAPL,24626947
2019-12-18,279.7400,AAPL,29024687
2019-12-17,280.4100,AAPL,28575798
2019-12-16,279.8600,AAPL,32081105
2019-12-13,275.1500,AAPL,33432806
2019-12-12,271.4600,AAPL,34437042
2019-12-11,270.7700,AAPL,19723391
2019-12-10,268.4800,AAPL,22632383
2019-12-09,266.9200,AAPL,32182645
2019-12-06,270.7100,AAPL,26547493
2019-12-05,265.5800,AAPL,18661343
2019-12-04,261.7400,AAPL,16810388
2019-12-03,259.4500,AAPL,29377268
2019-12-02,264.1600,AAPL,23693550
2019-11-29,267.2500,AAPL,11654363
2019-11-27,267.8400,AAPL,16386122
2019-11-26,264.2900,AAPL,26334882
2019-11-25,266.3700,AAPL,21029517
2019-11-22,261.7800,AAPL,16331263
2019-11-21,262.0100,AAPL,30348778
2019-11-20,263.1900,AAPL,26609919
2019-11-19,266.2900,AAPL,19069597
2019-11-18,267.1000,AAPL,21700897
2019-11-15,265.7600,AAPL,25093666
2019-11-14,262.6400,AAPL,22395556
2019-11-13,264.4700,AAPL,25817593
2019-11-12,261.9600,AAPL,21847226
2019-11-11,262.2000,AAPL,20507459
2019-11-08,260.1400,AAPL,17520495
2019-11-07,259.4300,AAPL,23735083
2019-11-06,257.2400,AAPL,18966124
2019-11-05,257.1300,AAPL,19974427
2019-11-04,257.5000,AAPL,25817952
2019-11-01,255.8200,AAPL,37781334
2019-10-31,248.7600,AAPL,34790520
2019-10-30,243.2600,AAPL,31130522
2019-10-29,243.2900,AAPL,35709867
2019-10-28,249.0500,AAPL,23655368
2019-10-25,246.5800,AAPL,18369296
2019-10-24,243.5800,AAPL,17916255
2019-10-23,243.1800,AAPL,19932545
2019-10-22,239.9600,AAPL,22684001
2019-10-21,240.5100,AAPL,21811567
2019-10-18,236.4100,AAPL,24248023
2019-10-17,235.2800,AAPL,17272897
2019-10-16,234.3700,AAPL,19286694
2019-10-15,235.3200,AAPL,23040483
2019-10-14,235.8700,AAPL,24413484
2019-10-11,236.2100,AAPL,41990210
2019-10-10,230.0900,AAPL,28962984
2019-10-09,227.0300,AAPL,19029424
2019-10-08,224.4000,AAPL,29282700
2019-10-07,227.0600,AAPL,30889269
2019-10-04,227.0100,AAPL,34755553
2019-10-03,220.8200,AAPL,30352686
2019-10-02,218.9600,AAPL,35767257
2019-10-01,224.5900,AAPL,36187163
2019-09-30,223.9700,AAPL,26318583
2019-09-27,218.8200,AAPL,25361285
2019-09-26,219.8900,AAPL,19088312
2019-09-25,221.0300,AAPL,22481006
2019-09-24,217.6800,AAPL,31434367
2019-09-23,218.7200,AAPL,19419648
2019-09-20,217.7300,AAPL,57977094
2019-09-19,220.9600,AAPL,22187876
2019-09-18,222.7700,AAPL,25643093
2019-09-17,220.7000,AAPL,18386468
2019-09-16,219.9000,AAPL,21158141
2019-09-13,218.7500,AAPL,39763296
2019-09-12,223.0850,AAPL,32226669
2019-09-11,223.5900,AAPL,44289646
2019-09-10,216.7000,AAPL,31777931
2019-09-09,214.1700,AAPL,27309401
2019-09-06,213.2600,AAPL,19362294
2019-09-05,213.2800,AAPL,23946984
2019-09-04,209.1900,AAPL,19216820
2019-09-03,205.7000,AAPL,20059574
2019-08-30,208.7400,AAPL,21162561
2019-08-29,209.0100,AAPL,21007652
2019-08-28,205.5300,AAPL,15957632
2019-08-27,204.1600,AAPL,25897344
2019-08-26,206.4900,AAPL,26066130
2019-08-23,202.6400,AAPL,46882843
2019-08-22,212.4600,AAPL,22267819
2019-08-21,212.6400,AAPL,21564747
2019-08-20,210.3600,AAPL,26919529
2019-08-19,210.3500,AAPL,24431915
2019-08-16,206.5000,AAPL,28813624
2019-08-15,201.7400,AAPL,27883363
2019-08-14,202.7500,AAPL,36547443
2019-08-13,208.9700,AAPL,47539786
2019-08-12,200.4800,AAPL,22481889
2019-08-09,200.9900,AAPL,24619746
2019-08-08,203.4300,AAPL,27009523
2019-08-07,199.0400,AAPL,33364400
2019-08-06,197.0000,AAPL,35824787
2019-08-05,193.3400,AAPL,52392969
2019-08-02,204.0200,AAPL,40862122
2019-08-01,208.4300,AAPL,54017922
2019-07-31,213.0400,AAPL,69281361
2019-07-30,208.7800,AAPL,33935718
2019-07-29,209.6800,AAPL,21673389
2019-07-26,207.7400,AAPL,17618874
2019-07-25,207.0200,AAPL,13909535
2019-07-24,208.6700,AAPL,14991567
2019-07-23,208.8400,AAPL,18355210
2019-07-22,207.2200,AAPL,22277932
2019-07-19,202.5900,AAPL,20929307
2019-07-18,205.6600,AAPL,18582161
2019-07-17,203.3500,AAPL,14107450
2019-07-16,204.5000,AAPL,16866816
2019-07-15,205.2100,AAPL,16947420
2019-07-12,203.3000,AAPL,17595212
2019-07-11,201.7500,AAPL,20191842
2019-07-10,203.2300,AAPL,17897138
2019-07-09,201.2400,AAPL,20578015
2019-07-08,200.0200,AAPL,25338628
2019-07-05,204.2300,AAPL,17265518
2019-07-03,204.4100,AAPL,11362045
2019-07-02,202.7300,AAPL,16935217
2019-07-01,201.5500,AAPL,27316739
2019-06-28,197.9200,AAPL,31110642
2019-06-27,199.7400,AAPL,20899717
2019-06-26,199.8000,AAPL,26067512
2019-06-25,195.5700,AAPL,21070334
2019-06-24,198.5800,AAPL,18220421
2019-06-21,198.7800,AAPL,47800589
2019-06-20,199.4600,AAPL,21513988
2019-06-19,197.8700,AAPL,21124235
2019-06-18,198.4500,AAPL,26551004
2019-06-17,193.8900,AAPL,14669144
2019-06-14,192.7400,AAPL,18761474
2019-06-13,194.1500,AAPL,21674625
2019-06-12,194.1900,AAPL,18253189
2019-06-11,194.8100,AAPL,26932882
2019-06-10,192.5800,AAPL,26220851
2019-06-07,190.1500,AAPL,30684393
2019-06-06,185.2200,AAPL,22526311
2019-06-05,182.5400,AAPL,29773427
2019-06-04,179.6400,AAPL,30967961
2019-06-03,173.3000,AAPL,40396069
2019-05-31,175.0700,AAPL,27043584
2019-05-30,178.3000,AAPL,21218412
2019-05-29,177.3800,AAPL,28481165
2019-05-28,178.2300,AAPL,27948160
2019-05-24,178.9700,AAPL,23714686
2019-05-23,179.6600,AAPL,36529736
2019-05-22,182.7800,AAPL,29748556
2019-05-21,186.6000,AAPL,28364848
2019-05-20,183.0900,AAPL,38612290
2019-05-17,189.0000,AAPL,32879090
2019-05-16,190.0800,AAPL,33031364
2019-05-15,190.9200,AAPL,26544718
2019-05-14,188.6600,AAPL,36529677
2019-05-13,185.7200,AAPL,57430623
2019-05-10,197.1800,AAPL,41208712
2019-05-09,200.7200,AAPL,34908607
2019-05-08,202.9000,AAPL,26339504
2019-05-07,202.8600,AAPL,38763698
2019-05-06,208.4800,AAPL,32443113
2019-05-03,211.7500,AAPL,20892378
2019-05-02,209.1500,AAPL,31996324
2019-05-01,210.5200,AAPL,64827328
2019-04-30,200.6700,AAPL,46534923
2019-04-29,204.6100,AAPL,22204716
2019-04-26,204.3000,AAPL,18649102
2019-04-25,205.2800,AAPL,18543206
2019-04-24,207.1600,AAPL,17540609
2019-04-23,207.4800,AAPL,23322991
2019-04-22,204.5300,AAPL,19439545
2019-04-18,203.8600,AAPL,24195766
2019-04-17,203.1300,AAPL,28906780
2019-04-16,199.2500,AAPL,25696385
2019-04-15,199.2300,AAPL,17536646
2019-04-12,198.8700,AAPL,27760668
2019-04-11,198.9500,AAPL,20900808
2019-04-10,200.6200,AAPL,21695288
2019-04-09,199.5000,AAPL,35768237
2019-04-08,200.1000,AAPL,25881697
2019-04-05,197.0000,AAPL,18526644
2019-04-04,195.6900,AAPL,19114275
2019-04-03,195.3500,AAPL,23271830
2019-04-02,194.0200,AAPL,22765732
2019-04-01,191.2400,AAPL,27861964
2019-03-29,189.9500,AAPL,23563961
2019-03-28,188.7200,AAPL,20780363
2019-03-27,188.4700,AAPL,29848427
2019-03-26,186.7900,AAPL,49800538
2019-03-25,188.7400,AAPL,43845293
2019-03-22,191.0500,AAPL,42407666
2019-03-21,195.0900,AAPL,51034237
2019-03-20,188.1600,AAPL,31035231
2019-03-19,186.5300,AAPL,31646369
2019-03-18,188.0200,AAPL,26219832
2019-03-15,186.1200,AAPL,39042912
2019-03-14,183.7300,AAPL,23579508
2019-03-13,181.7100,AAPL,31032524
2019-03-12,180.9100,AAPL,32467584
2019-03-11,178.9000,AAPL,32011034
2019-03-08,172.9100,AAPL,23999358
2019-03-07,172.5000,AAPL,24796374
2019-03-06,174.5200,AAPL,20810384
2019-03-05,175.5300,AAPL,19737419
2019-03-04,175.8500,AAPL,27436203
2019-03-01,174.9700,AAPL,25886167
2019-02-28,173.1500,AAPL,28215416
2019-02-27,174.8700,AAPL,27835389
2019-02-26,174.3300,AAPL,17070211
2019-02-25,174.2300,AAPL,21873358
2019-02-22,172.9700,AAPL,18913154
2019-02-21,171.0600,AAPL,17249670
2019-02-20,172.0300,AAPL,26114362
2019-02-19,170.9300,AAPL,18972826
2019-02-15,170.4200,AAPL,24626814
2019-02-14,170.8000,AAPL,21835747
2019-02-13,170.1800,AAPL,22490233
2019-02-12,170.8900,AAPL,22283523
2019-02-11,169.4300,AAPL,20993425
2019-02-08,170.4100,AAPL,23819966
2019-02-07,170.9400,AAPL,31741690
2019-02-06,174.2400,AAPL,28239591
2019-02-05,174.1800,AAPL,36101628
2019-02-04,171.2500,AAPL,31495582
2019-02-01,166.5200,AAPL,32668138
2019-01-31,166.4400,AAPL,40739649
2019-01-30,165.2500,AAPL,61109780
2019-01-29,154.6800,AAPL,41587239
2019-01-28,156.3000,AAPL,26192058
2019-01-25,157.7600,AAPL,33547893
2019-01-24,152.7000,AAPL,25441549
2019-01-23,153.9200,AAPL,23130570
2019-01-22,153.3000,AAPL,30393970
2019-01-18,156.8200,AAPL,33751023
2019-01-17,155.8600,AAPL,29821160
2019-01-16,154.9400,AAPL,30569706
2019-01-15,153.0700,AAPL,28710324
2019-01-14,150.0000,AAPL,32439186
2019-01-11,152.2900,AAPL,27023241
2019-01-10,153.8000,AAPL,35780670
2019-01-09,153.3100,AAPL,45099081
2019-01-08,150.7500,AAPL,41025314
2019-01-07,147.9300,AAPL,54777764
2019-01-04,148.2600,AAPL,58607070
2019-01-03,142.1900,AAPL,91312195
2019-01-02,157.9200,AAPL,37039737
2018-12-31,157.7400,AAPL,35003466
2018-12-28,156.2300,AAPL,42291424
2018-12-27,156.1500,AAPL,53117065
2018-12-26,157.1700,AAPL,58582544
2018-12-24,146.8300,AAPL,37169232
2018-12-21,150.7300,AAPL,95744384
2018-12-20,156.8300,AAPL,64772960
2018-12-19,160.8900,AAPL,49047297
2018-12-18,166.0700,AAPL,33841518
2018-12-17,163.9400,AAPL,44287922
2018-12-14,165.4800,AAPL,40703710
2018-12-13,170.9500,AAPL,31897827
2018-12-12,169.1000,AAPL,35627674
2018-12-11,168.6300,AAPL,47281665
2018-12-10,169.6000,AAPL,62025994
2018-12-07,168.4900,AAPL,42281631
2018-12-06,174.7200,AAPL,43098410
2018-12-04,176.6900,AAPL,41344282
2018-12-03,184.8200,AAPL,40798002
2018-11-30,178.5800,AAPL,39531549
2018-11-29,179.5500,AAPL,41769992
2018-11-28,180.9400,AAPL,46062539
2018-11-27,174.2400,AAPL,41387377
2018-11-26,174.6200,AAPL,44998520
2018-11-23,172.2900,AAPL,23623972
2018-11-21,176.7800,AAPL,31124210
2018-11-20,176.9800,AAPL,67825247
2018-11-19,185.8600,AAPL,41920872
2018-11-16,193.5300,AAPL,36928253
2018-11-15,191.4100,AAPL,46478801
2018-11-14,186.8000,AAPL,60800957
2018-11-13,192.2300,AAPL,46882936
2018-11-12,194.1700,AAPL,51135518
2018-11-09,204.4700,AAPL,34365750
2018-11-08,208.4900,AAPL,25362636
2018-11-07,209.9500,AAPL,33424434
2018-11-06,203.7700,AAPL,31882881
2018-11-05,201.5900,AAPL,66163669
2018-11-02,207.4800,AAPL,91328654
2018-11-01,222.2200,AAPL,58323180
2018-10-31,218.8600,AAPL,38358933
2018-10-30,213.3000,AAPL,36659990
2018-10-29,212.2400,AAPL,45935520
2018-10-26,216.3000,AAPL,47258375
2018-10-25,219.8000,AAPL,29855768
2018-10-24,215.0900,AAPL,40925163
2018-10-23,222.7300,AAPL,38767846
2018-10-22,220.6500,AAPL,28792082
2018-10-19,219.3100,AAPL,33078726
2018-10-18,216.0200,AAPL,32581315
2018-10-17,221.1900,AAPL,22885397
2018-10-16,222.1500,AAPL,29183963
2018-10-15,217.3600,AAPL,30791007
2018-10-12,222.1100,AAPL,40337851
2018-10-11,214.4500,AAPL,53124392
2018-10-10,216.3600,AAPL,41990554
2018-10-09,226.8700,AAPL,26891029
2018-10-08,223.7700,AAPL,29663923
2018-10-05,224.2900,AAPL,33580463
2018-10-04,227.9900,AAPL,32042000
2018-10-03,232.0700,AAPL,28654799
2018-10-02,229.2800,AAPL,24788170
2018-10-01,227.2600,AAPL,23600802
2018-09-28,225.7400,AAPL,22929364
2018-09-27,224.9500,AAPL,30181227
2018-09-26,220.4200,AAPL,23984706
2018-09-25,222.1900,AAPL,24554379
2018-09-24,220.7900,AAPL,27693358
2018-09-21,217.6600,AAPL,96246748
2018-09-20,220.0300,AAPL,26608794
2018-09-19,218.3700,AAPL,27123833
2018-09-18,218.2400,AAPL,31571712
2018-09-17,217.8800,AAPL,37195133
2018-09-14,223.8400,AAPL,31999289
2018-09-13,226.4100,AAPL,41706377
2018-09-12,221.0700,AAPL,49278740
2018-09-11,223.8500,AAPL,35749049
2018-09-10,218.3300,AAPL,39516453
2018-09-07,221.3000,AAPL,37619810
2018-09-06,223.1000,AAPL,34289976
2018-09-05,226.8700,AAPL,33332960
2018-09-04,228.3600,AAPL,27390132
2018-08-31,227.6300,AAPL,43340134
2018-08-30,225.0300,AAPL,48793824
2018-08-29,222.9800,AAPL,27254804
2018-08-28,219.7000,AAPL,22776766
2018-08-27,217.9400,AAPL,20525117
2018-08-24,216.1600,AAPL,18476356
2018-08-23,215.4900,AAPL,18883224
2018-08-22,215.0500,AAPL,19018131
2018-08-21,215.0400,AAPL,26159755
2018-08-20,215.4600,AAPL,30287695
2018-08-17,217.5800,AAPL,35426997
2018-08-16,213.3200,AAPL,28500367
2018-08-15,210.2400,AAPL,28807564
2018-08-14,209.7500,AAPL,20748010
2018-08-13,208.8700,AAPL,25890880
2018-08-10,207.5300,AAPL,24611202
2018-08-09,208.8800,AAPL,23492626
2018-08-08,207.2500,AAPL,22525487
2018-08-07,207.1100,AAPL,25587387
2018-08-06,209.0700,AAPL,25425387
2018-08-03,207.9900,AAPL,33447396
2018-08-02,207.3900,AAPL,62404012
2018-08-01,201.5000,AAPL,67935716
2018-07-31,190.2900,AAPL,39373038
2018-07-30,189.9100,AAPL,21029535
2018-07-27,190.9800,AAPL,24023972
2018-07-26,194.2100,AAPL,19075964
2018-07-25,194.8200,AAPL,16826483
2018-07-24,193.0000,AAPL,18697898
2018-07-23,191.6100,AAPL,15989365
2018-07-20,191.4400,AAPL,20706042
2018-07-19,191.8800,AAPL,20286752
2018-07-18,190.4000,AAPL,16393381
2018-07-17,191.4500,AAPL,15534523
2018-07-16,190.9100,AAPL,15043110
2018-07-13,191.3300,AAPL,12519792
2018-07-12,191.0300,AAPL,18041131
2018-07-11,187.8800,AAPL,18831470
2018-07-10,190.3500,AAPL,15939149
2018-07-09,190.5800,AAPL,19756634
2018-07-06,187.9700,AAPL,17485245
2018-07-05,185.4000,AAPL,16604248
2018-07-03,183.9200,AAPL,13954806
2018-07-02,187.1800,AAPL,17731343
2018-06-29,185.1100,AAPL,22737666
2018-06-28,185.5000,AAPL,17365235
2018-06-27,184.1600,AAPL,25285328
2018-06-26,184.4300,AAPL,24569201
2018-06-25,182.1700,AAPL,31663096
2018-06-22,184.9200,AAPL,27200447
2018-06-21,185.4600,AAPL,25711898
2018-06-20,186.5000,AAPL,20628701
2018-06-19,185.6900,AAPL,33578455
2018-06-18,188.7400,AAPL,18484865
2018-06-15,188.8400,AAPL,61719160
2018-06-14,190.8000,AAPL,21610074
2018-06-13,190.7000,AAPL,21638393
2018-06-12,192.2800,AAPL,16911141
2018-06-11,191.2300,AAPL,18308460
2018-06-08,191.7000,AAPL,26656799
2018-06-07,193.4600,AAPL,21347180
2018-06-06,193.9800,AAPL,20933619
2018-06-05,193.3100,AAPL,21565963
2018-06-04,191.8300,AAPL,26266174
2018-06-01,190.2400,AAPL,23442510
2018-05-31,186.8700,AAPL,27482793
2018-05-30,187.5000,AAPL,18690547
2018-05-29,187.9000,AAPL,22514075
2018-05-25,188.5800,AAPL,17460963
2018-05-24,188.1500,AAPL,23233975
2018-05-23,188.3600,AAPL,20058415
2018-05-22,187.1600,AAPL,15240704
2018-05-21,187.6300,AAPL,18400787
2018-05-18,186.3100,AAPL,18297728
2018-05-17,186.9900,AAPL,17294029
2018-05-16,188.1800,AAPL,19183064
2018-05-15,186.4400,AAPL,23695159
2018-05-14,188.1500,AAPL,20778772
2018-05-11,188.5900,AAPL,26212221
2018-05-10,190.0400,AAPL,27989289
2018-05-09,187.3600,AAPL,23211241
2018-05-08,186.0500,AAPL,28402777
2018-05-07,185.1600,AAPL,42451423
2018-05-04,183.8300,AAPL,56201317
2018-05-03,176.8900,AAPL,34068180
2018-05-02,176.5700,AAPL,66539371
2018-05-01,169.1000,AAPL,53569376
2018-04-30,165.2600,AAPL,42427424
2018-04-27,162.3200,AAPL,35655839
2018-04-26,164.2200,AAPL,27963014
2018-04-25,163.6500,AAPL,28382084
2018-04-24,162.9400,AAPL,33692017
2018-04-23,165.2400,AAPL,36515477
2018-04-20,165.7200,AAPL,65491140
2018-04-19,172.8000,AAPL,34808800
2018-04-18,177.8400,AAPL,20754538
2018-04-17,178.2400,AAPL,26605442
2018-04-16,175.8200,AAPL,21578420
2018-04-13,174.7300,AAPL,25124255
2018-04-12,174.1400,AAPL,22889285
2018-04-11,172.4400,AAPL,22431640
2018-04-10,173.2500,AAPL,28614241
2018-04-09,170.0500,AAPL,29017718
2018-04-06,168.3800,AAPL,35005290
2018-04-05,172.8000,AAPL,26933197
2018-04-04,171.6100,AAPL,34605489
2018-04-03,168.3900,AAPL,30278046
2018-04-02,166.6800,AAPL,37586791
2018-03-29,167.7800,AAPL,38398505
2018-03-28,166.4800,AAPL,41668545
2018-03-27,168.3400,AAPL,38962839
2018-03-26,172.7700,AAPL,36272617
2018-03-23,164.9400,AAPL,40248954
2018-03-22,168.8500,AAPL,41051076
2018-03-21,171.2700,AAPL,35247358
2018-03-20,175.2400,AAPL,19314039
2018-03-19,175.3000,AAPL,32804695
2018-03-16,178.0200,AAPL,36836456
2018-03-15,178.6500,AAPL,22584565
2018-03-14,178.4400,AAPL,29075469
2018-03-13,179.9700,AAPL,31168404
2018-03-12,181.7200,AAPL,32055405
2018-03-09,179.9800,AAPL,31385134
2018-03-08,176.9400,AAPL,23163767
2018-03-07,175.0300,AAPL,31703462
2018-03-06,176.6700,AAPL,23788506
2018-03-05,176.8200,AAPL,28401366
2018-03-02,176.2100,AAPL,38453950
2018-03-01,175.0000,AAPL,48801970
2018-02-28,178.1200,AAPL,33604574
2018-02-27,178.3900,AAPL,38685165
2018-02-26,178.9700,AAPL,36886432
2018-02-23,175.5000,AAPL,33329232
2018-02-22,172.5000,AAPL,30504116
2018-02-21,171.0700,AAPL,35833514
2018-02-20,171.8500,AAPL,33531012
2018-02-16,172.4300,AAPL,39638793
2018-02-15,172.9900,AAPL,50609595
2018-02-14,167.3700,AAPL,39669178
2018-02-13,164.3400,AAPL,32104756
2018-02-12,162.7100,AAPL,60560145
2018-02-09,156.4100,AAPL,66723743
2018-02-08,155.1500,AAPL,49594129
2018-02-07,159.5400,AAPL,50852130
2018-02-06,163.0300,AAPL,66625484
2018-02-05,156.4900,AAPL,66090446
2018-02-02,160.5000,AAPL,85436075
2018-02-01,167.7800,AAPL,38099665
2018-01-31,167.4300,AAPL,30984099
2018-01-30,166.9700,AAPL,45137026
2018-01-29,167.9600,AAPL,48434424
2018-01-26,171.5100,AAPL,37121805
2018-01-25,171.1100,AAPL,39661804
2018-01-24,174.2200,AAPL,50562257
2018-01-23,177.0400,AAPL,31702531
2018-01-22,177.0000,AAPL,26023683
2018-01-19,178.4600,AAPL,30827809
2018-01-18,179.2600,AAPL,30234512
2018-01-17,179.1000,AAPL,32752734
2018-01-16,176.1900,AAPL,29159005
2018-01-12,177.0900,AAPL,25039531
2018-01-11,175.2800,AAPL,17523256
2018-01-10,174.2900,AAPL,23589129
2018-01-09,174.3300,AAPL,21262614
2018-01-08,174.3500,AAPL,20134092
2018-01-05,175.0000,AAPL,23016177
2018-01-04,173.0300,AAPL,22211345
2018-01-03,172.2300,AAPL,28819653
2018-01-02,172.2600,AAPL,25048048
2017-12-29,169.2300,AAPL,25643711
2017-12-28,171.0800,AAPL,15997739
2017-12-27,170.6000,AAPL,21672062
2017-12-26,170.5700,AAPL,32968167
2017-12-22,175.0100,AAPL,16052615
2017-12-21,175.0100,AAPL,20356826
2017-12-20,174.3500,AAPL,23000392
2017-12-19,174.5400,AAPL,27078872
2017-12-18,176.4200,AAPL,28831533
2017-12-15,173.9700,AAPL,37054632
2017-12-14,172.2200,AAPL,20219307
2017-12-13,172.2700,AAPL,23142242
2017-12-12,171.7000,AAPL,18945457
2017-12-11,172.6700,AAPL,33092051
2017-12-08,169.3700,AAPL,23096872
2017-12-07,169.3200,AAPL,24469613
2017-12-06,169.0100,AAPL,28224357
2017-12-05,169.6400,AAPL,27008428
2017-12-04,169.8000,AAPL,32115052
2017-12-01,171.0500,AAPL,39590080
2017-11-30,171.8500,AAPL,40172368
2017-11-29,169.4800,AAPL,40788324
2017-11-28,173.0700,AAPL,25468442
2017-11-27,174.0900,AAPL,20536313
2017-11-24,174.9700,AAPL,14026519
2017-11-22,174.9600,AAPL,24997274
2017-11-21,173.1400,AAPL,24875471
2017-11-20,169.9800,AAPL,15974387
2017-11-17,170.1500,AAPL,21665811
2017-11-16,171.1000,AAPL,23497326
2017-11-15,169.0800,AAPL,28702351
2017-11-14,171.3400,AAPL,23588451
2017-11-13,173.9700,AAPL,16828025
2017-11-10,174.6700,AAPL,25061183
2017-11-09,175.8800,AAPL,28636531
2017-11-08,176.2400,AAPL,24409527
2017-11-07,174.8100,AAPL,23910914
2017-11-06,174.2500,AAPL,34242566
2017-11-03,172.5000,AAPL,58683826
2017-11-02,168.1100,AAPL,32710040
2017-11-01,166.8900,AAPL,33100847
2017-10-31,169.0400,AAPL,35474672
2017-10-30,166.7200,AAPL,43923292
2017-10-27,163.0500,AAPL,43904150
2017-10-26,157.4100,AAPL,16751691
2017-10-25,156.4100,AAPL,20126554
2017-10-24,157.1000,AAPL,17137731
2017-10-23,156.1700,AAPL,21654461
2017-10-20,156.2500,AAPL,23612246
2017-10-19,155.9800,AAPL,42111326
2017-10-18,159.7600,AAPL,16158659
2017-10-17,160.4700,AAPL,18816438
2017-10-16,159.8800,AAPL,23894630
2017-10-13,156.9900,AAPL,16287608
2017-10-12,156.0000,AAPL,16045720
2017-10-11,156.5500,AAPL,16607693
2017-10-10,155.9000,AAPL,15456331
2017-10-09,155.8400,AAPL,16200129
2017-10-06,155.3000,AAPL,16423749
2017-10-05,155.3900,AAPL,21032800
2017-10-04,153.4800,AAPL,19844177
2017-10-03,154.4800,AAPL,16146388
2017-10-02,153.8100,AAPL,18524860
2017-09-29,154.1200,AAPL,25856530
2017-09-28,153.2800,AAPL,21896592
2017-09-27,154.2300,AAPL,24959552
2017-09-26,153.1400,AAPL,35470985
2017-09-25,150.5500,AAPL,43922334
2017-09-22,151.8900,AAPL,46114424
2017-09-21,153.3900,AAPL,36643382
2017-09-20,156.0700,AAPL,51693239
2017-09-19,158.7300,AAPL,20347352
2017-09-18,158.6700,AAPL,27939718
2017-09-15,159.8800,AAPL,48203642
2017-09-14,158.2800,AAPL,23073646
2017-09-13,159.6500,AAPL,44393752
2017-09-12,160.8600,AAPL,71139119
2017-09-11,161.5000,AAPL,31028926
2017-09-08,158.6300,AAPL,28183159
2017-09-07,161.2600,AAPL,21722995
2017-09-06,161.9100,AAPL,21179047
2017-09-05,162.0800,AAPL,29317054
2017-09-01,164.0500,AAPL,16508568
2017-08-31,164.0000,AAPL,26412439
2017-08-30,163.3500,AAPL,26973946
2017-08-29,162.9100,AAPL,29307862
2017-08-28,161.4700,AAPL,25279674
2017-08-25,159.8600,AAPL,25015218
2017-08-24,159.2700,AAPL,19029621
2017-08-23,159.9800,AAPL,19198189
2017-08-22,159.7800,AAPL,21297812
2017-08-21,157.2100,AAPL,26145653
2017-08-18,157.5000,AAPL,27012525
2017-08-17,157.8600,AAPL,26925694
2017-08-16,160.9500,AAPL,27321761
2017-08-15,161.6000,AAPL,27936774
2017-08-14,159.8500,AAPL,21754810
2017-08-11,157.4800,AAPL,25943187
2017-08-10,155.3200,AAPL,39081017
2017-08-09,161.0600,AAPL,25640394
2017-08-08,160.0800,AAPL,35775675
2017-08-07,158.8100,AAPL,21870321
2017-08-04,156.3900,AAPL,20349532
2017-08-03,155.5700,AAPL,26000738
2017-08-02,157.1400,AAPL,69222793
2017-08-01,150.0500,AAPL,24725526
2017-07-31,148.7300,AAPL,19422655
2017-07-28,149.5000,AAPL,16832947
2017-07-27,150.5600,AAPL,32175875
2017-07-26,153.4600,AAPL,15172136
2017-07-25,152.7400,AAPL,18612649
2017-07-24,152.0900,AAPL,21122730
2017-07-21,150.2700,AAPL,24671002
2017-07-20,150.3400,AAPL,17053326
2017-07-19,151.0200,AAPL,20615419
2017-07-18,150.0800,AAPL,17713795
2017-07-17,149.5600,AAPL,23243713
2017-07-14,149.0400,AAPL,19961788
2017-07-13,147.7700,AAPL,24922788
2017-07-12,145.7400,AAPL,23617964
2017-07-11,145.5300,AAPL,18311156
2017-07-10,145.0600,AAPL,21030466
2017-07-07,144.1800,AAPL,18505351
2017-07-06,142.7300,AAPL,23374374
2017-07-05,144.0900,AAPL,20758795
2017-07-03,143.5000,AAPL,14258300
2017-06-30,144.0200,AAPL,22328979
2017-06-29,143.6800,AAPL,31116980
2017-06-28,145.8300,AAPL,21915939
2017-06-27,143.7300,AAPL,24423643
2017-06-26,145.8200,AAPL,25524661
2017-06-23,146.2800,AAPL,25997976
2017-06-22,145.6300,AAPL,18673365
2017-06-21,145.8700,AAPL,21064679
2017-06-20,145.0100,AAPL,24572170
2017-06-19,146.3400,AAPL,31449132
2017-06-16,142.2700,AAPL,49180748
2017-06-15,144.2900,AAPL,31348832
2017-06-14,145.1600,AAPL,31224203
2017-06-13,146.5900,AAPL,33749154
2017-06-12,145.4200,AAPL,71563614
2017-06-09,148.9800,AAPL,64882700
2017-06-08,154.9900,AAPL,20771367
2017-06-07,155.3700,AAPL,20678772
2017-06-06,154.4500,AAPL,26249630
2017-06-05,153.9300,AAPL,24803858
2017-06-02,155.4500,AAPL,27285861
2017-06-01,153.1800,AAPL,16180143
2017-05-31,152.7600,AAPL,23162873
2017-05-30,153.6700,AAPL,20034934
2017-05-26,153.6100,AAPL,21632202
2017-05-25,153.8700,AAPL,19044463
2017-05-24,153.3400,AAPL,19118319
2017-05-23,153.8000,AAPL,19430358
2017-05-22,153.9900,AAPL,22340069
2017-05-19,153.0600,AAPL,26733798
2017-05-18,152.5400,AAPL,33159664
2017-05-17,150.2500,AAPL,49482818
2017-05-16,155.4700,AAPL,19904679
2017-05-15,155.7000,AAPL,25700983
2017-05-12,156.1000,AAPL,32221756
