,date,price,symbol,volume
0,2020-01-03,297.43,AAPL,36587788
1,2020-01-02,300.35,AAPL,33481895
2,2019-12-31,293.65,AAPL,25247625
3,2019-12-30,291.52,AAPL,36059614
4,2019-12-27,289.8,AAPL,36592936
5,2019-12-26,289.91,AAPL,23334004
6,2019-12-24,284.27,AAPL,12119714
7,2019-12-23,284.0,AAPL,24677883
8,2019-12-20,279.44,AAPL,69032743
9,2019-12-19,280.02,AAPL,24626947
10,2019-12-18,279.74,AAPL,29024687
11,2019-12-17,280.41,AAPL,28575798
12,2019-12-16,279.86,AAPL,32081105
13,2019-12-13,275.15,AAPL,33432806
14,2019-12-12,271.46,AAPL,34437042
15,2019-12-11,270.77,AAPL,19723391
16,2019-12-10,268.48,AAPL,22632383
17,2019-12-09,266.92,AAPL,32182645
18,2019-12-06,270.71,AAPL,26547493
19,2019-12-05,265.58,AAPL,18661343
20,2019-12-04,261.74,AAPL,16810388
21,2019-12-03,259.45,AAPL,29377268
22,2019-12-02,264.16,AAPL,23693550
23,2019-11-29,267.25,AAPL,11654363
24,2019-11-27,267.84,AAPL,16386122
25,2019-11-26,264.29,AAPL,26334882
26,2019-11-25,266.37,AAPL,21029517
27,2019-11-22,261.78,AAPL,16331263
28,2019-11-21,262.01,AAPL,30348778
29,2019-11-20,263.19,AAPL,26609919
30,2019-11-19,266.29,AAPL,19069597
31,2019-11-18,267.1,AAPL,21700897
32,2019-11-15,265.76,AAPL,25093666
33,2019-11-14,262.64,AAPL,22395556
34,2019-11-13,264.47,AAPL,25817593
35,2019-11-12,261.96,AAPL,21847226
36,2019-11-11,262.2,AAPL,20507459
37,2019-11-08,260.14,AAPL,17520495
38,2019-11-07,259.43,AAPL,23735083
39,2019-11-06,257.24,AAPL,18966124
40,2019-11-05,257.13,AAPL,19974427
41,2019-11-04,257.5,AAPL,25817952
42,2019-11-01,255.82,AAPL,37781334
43,2019-10-31,248.76,AAPL,34790520
44,2019-10-30,243.26,AAPL,31130522
45,2019-10-29,243.29,AAPL,35709867
46,2019-10-28,249.05,AAPL,23655368
47,2019-10-25,246.58,AAPL,18369296
48,2019-10-24,243.58,AAPL,17916255
49,2019-10-23,243.18,AAPL,19932545
50,2019-10-22,239.96,AAPL,22684001
51,2019-10-21,240.51,AAPL,21811567
52,2019-10-18,236.41,AAPL,24248023
53,2019-10-17,235.28,AAPL,17272897
54,2019-10-16,234.37,AAPL,19286694
55,2019-10-15,235.32,AAPL,23040483
56,2019-10-14,235.87,AAPL,24413484
57,2019-10-11,236.21,AAPL,41990210
58,2019-10-10,230.09,AAPL,28962984
59,2019-10-09,227.03,AAPL,19029424
60,2019-10-08,224.4,AAPL,29282700
61,2019-10-07,227.06,AAPL,30889269
62,2019-10-04,227.01,AAPL,34755553
63,2019-10-03,220.82,AAPL,30352686
64,2019-10-02,218.96,AAPL,35767257
65,2019-10-01,224.59,AAPL,36187163
66,2019-09-30,223.97,AAPL,26318583
67,2019-09-27,218.82,AAPL,25361285
68,2019-09-26,219.89,AAPL,19088312
69,2019-09-25,221.03,AAPL,22481006
70,2019-09-24,217.68,AAPL,31434367
71,2019-09-23,218.72,AAPL,19419648
72,2019-09-20,217.73,AAPL,57977094
73,2019-09-19,220.96,AAPL,22187876
74,2019-09-18,222.77,AAPL,25643093
75,2019-09-17,220.7,AAPL,18386468
76,2019-09-16,219.9,AAPL,21158141
77,2019-09-13,218.75,AAPL,39763296
78,2019-09-12,223.085,AAPL,32226669
79,2019-09-11,223.59,AAPL,44289646
80,2019-09-10,216.7,AAPL,31777931
81,2019-09-09,214.17,AAPL,27309401
82,2019-09-06,213.26,AAPL,19362294
83,2019-09-05,213.28,AAPL,23946984
84,2019-09-04,209.19,AAPL,19216820
85,2019-09-03,205.7,AAPL,20059574
86,2019-08-30,208.74,AAPL,21162561
87,2019-08-29,209.01,AAPL,21007652
88,2019-08-28,205.53,AAPL,15957632
89,2019-08-27,204.16,AAPL,25897344
90,2019-08-26,206.49,AAPL,26066130
91,2019-08-23,202.64,AAPL,46882843
92,2019-08-22,212.46,AAPL,22267819
93,2019-08-21,212.64,AAPL,21564747
94,2019-08-20,210.36,AAPL,26919529
95,2019-08-19,210.35,AAPL,24431915
96,2019-08-16,206.5,AAPL,28813624
97,2019-08-15,201.74,AAPL,27883363
98,2019-08-14,202.75,AAPL,36547443
99,2019-08-13,208.97,AAPL,47539786
100,2019-08-12,200.48,AAPL,22481889
101,2019-08-09,200.99,AAPL,24619746
102,2019-08-08,203.43,AAPL,27009523
103,2019-08-07,199.04,AAPL,33364400
104,2019-08-06,197.0,AAPL,35824787
105,2019-08-05,193.34,AAPL,52392969
106,2019-08-02,204.02,AAPL,40862122
107,2019-08-01,208.43,AAPL,54017922
108,2019-07-31,213.04,AAPL,69281361
109,2019-07-30,208.78,AAPL,33935718
110,2019-07-29,209.68,AAPL,21673389
111,2019-07-26,207.74,AAPL,17618874
112,2019-07-25,207.02,AAPL,13909535
113,2019-07-24,208.67,AAPL,14991567
114,2019-07-23,208.84,AAPL,18355210
115,2019-07-22,207.22,AAPL,22277932
116,2019-07-19,202.59,AAPL,20929307
117,2019-07-18,205.66,AAPL,18582161
118,2019-07-17,203.35,AAPL,14107450
119,2019-07-16,204.5,AAPL,16866816
120,2019-07-15,205.21,AAPL,16947420
121,2019-07-12,203.3,AAPL,17595212
122,2019-07-11,201.75,AAPL,20191842
123,2019-07-10,203.23,AAPL,17897138
124,2019-07-09,201.24,AAPL,20578015
125,2019-07-08,200.02,AAPL,25338628
126,2019-07-05,204.23,AAPL,17265518
127,2019-07-03,204.41,AAPL,11362045
128,2019-07-02,202.73,AAPL,16935217
129,2019-07-01,201.55,AAPL,27316739
130,2019-06-28,197.92,AAPL,31110642
131,2019-06-27,199.74,AAPL,20899717
132,2019-06-26,199.8,AAPL,26067512
133,2019-06-25,195.57,AAPL,21070334
134,2019-06-24,198.58,AAPL,18220421
135,2019-06-21,198.78,AAPL,47800589
136,2019-06-20,199.46,AAPL,21513988
137,2019-06-19,197.87,AAPL,21124235
138,2019-06-18,198.45,AAPL,26551004
139,2019-06-17,193.89,AAPL,14669144
140,2019-06-14,192.74,AAPL,18761474
141,2019-06-13,194.15,AAPL,21674625
142,2019-06-12,194.19,AAPL,18253189
143,2019-06-11,194.81,AAPL,26932882
144,2019-06-10,192.58,AAPL,26220851
145,2019-06-07,190.15,AAPL,30684393
146,2019-06-06,185.22,AAPL,22526311
147,2019-06-05,182.54,AAPL,29773427
148,2019-06-04,179.64,AAPL,30967961
149,2019-06-03,173.3,AAPL,40396069
150,2019-05-31,175.07,AAPL,27043584
151,2019-05-30,178.3,AAPL,21218412
152,2019-05-29,177.38,AAPL,28481165
153,2019-05-28,178.23,AAPL,27948160
154,2019-05-24,178.97,AAPL,23714686
155,2019-05-23,179.66,AAPL,36529736
156,2019-05-22,182.78,AAPL,29748556
157,2019-05-21,186.6,AAPL,28364848
158,2019-05-20,183.09,AAPL,38612290
159,2019-05-17,189.0,AAPL,32879090
160,2019-05-16,190.08,AAPL,33031364
161,2019-05-15,190.92,AAPL,26544718
162,2019-05-14,188.66,AAPL,36529677
163,2019-05-13,185.72,AAPL,57430623
164,2019-05-10,197.18,AAPL,41208712
165,2019-05-09,200.72,AAPL,34908607
166,2019-05-08,202.9,AAPL,26339504
167,2019-05-07,202.86,AAPL,38763698
168,2019-05-06,208.48,AAPL,32443113
169,2019-05-03,211.75,AAPL,20892378
170,2019-05-02,209.15,AAPL,31996324
171,2019-05-01,210.52,AAPL,64827328
172,2019-04-30,200.67,AAPL,46534923
173,2019-04-29,204.61,AAPL,22204716
174,2019-04-26,204.3,AAPL,18649102
175,2019-04-25,205.28,AAPL,18543206
176,2019-04-24,207.16,AAPL,17540609
177,2019-04-23,207.48,AAPL,23322991
178,2019-04-22,204.53,AAPL,19439545
179,2019-04-18,203.86,AAPL,24195766
180,2019-04-17,203.13,AAPL,28906780
181,2019-04-16,199.25,AAPL,25696385
182,2019-04-15,199.23,AAPL,17536646
183,2019-04-12,198.87,AAPL,27760668
184,2019-04-11,198.95,AAPL,20900808
185,2019-04-10,200.62,AAPL,21695288
186,2019-04-09,199.5,AAPL,35768237
187,2019-04-08,200.1,AAPL,25881697
188,2019-04-05,197.0,AAPL,18526644
189,2019-04-04,195.69,AAPL,19114275
190,2019-04-03,195.35,AAPL,23271830
191,2019-04-02,194.02,AAPL,22765732
192,2019-04-01,191.24,AAPL,27861964
193,2019-03-29,189.95,AAPL,23563961
194,2019-03-28,188.72,AAPL,20780363
195,2019-03-27,188.47,AAPL,29848427
196,2019-03-26,186.79,AAPL,49800538
197,2019-03-25,188.74,AAPL,43845293
198,2019-03-22,191.05,AAPL,42407666
199,2019-03-21,195.09,AAPL,51034237
200,2019-03-20,188.16,AAPL,31035231
201,2019-03-19,186.53,AAPL,31646369
202,2019-03-18,188.02,AAPL,26219832
203,2019-03-15,186.12,AAPL,39042912
204,2019-03-14,183.73,AAPL,23579508
205,2019-03-13,181.71,AAPL,31032524
206,2019-03-12,180.91,AAPL,32467584
207,2019-03-11,178.9,AAPL,32011034
208,2019-03-08,172.91,AAPL,23999358
209,2019-03-07,172.5,AAPL,24796374
210,2019-03-06,174.52,AAPL,20810384
211,2019-03-05,175.53,AAPL,19737419
212,2019-03-04,175.85,AAPL,27436203
213,2019-03-01,174.97,AAPL,25886167
214,2019-02-28,173.15,AAPL,28215416
215,2019-02-27,174.87,AAPL,27835389
216,2019-02-26,174.33,AAPL,17070211
217,2019-02-25,174.23,AAPL,21873358
218,2019-02-22,172.97,AAPL,18913154
219,2019-02-21,171.06,AAPL,17249670
220,2019-02-20,172.03,AAPL,26114362
221,2019-02-19,170.93,AAPL,18972826
222,2019-02-15,170.42,AAPL,24626814
223,2019-02-14,170.8,AAPL,21835747
224,2019-02-13,170.18,AAPL,22490233
225,2019-02-12,170.89,AAPL,22283523
226,2019-02-11,169.43,AAPL,20993425
227,2019-02-08,170.41,AAPL,23819966
228,2019-02-07,170.94,AAPL,31741690
229,2019-02-06,174.24,AAPL,28239591
230,2019-02-05,174.18,AAPL,36101628
231,2019-02-04,171.25,AAPL,31495582
232,2019-02-01,166.52,AAPL,32668138
233,2019-01-31,166.44,AAPL,40739649
234,2019-01-30,165.25,AAPL,61109780
235,2019-01-29,154.68,AAPL,41587239
236,2019-01-28,156.3,AAPL,26192058
237,2019-01-25,157.76,AAPL,33547893
238,2019-01-24,152.7,AAPL,25441549
239,2019-01-23,153.92,AAPL,23130570
240,2019-01-22,153.3,AAPL,30393970
241,2019-01-18,156.82,AAPL,33751023
242,2019-01-17,155.86,AAPL,29821160
243,2019-01-16,154.94,AAPL,30569706
244,2019-01-15,153.07,AAPL,28710324
245,2019-01-14,150.0,AAPL,32439186
246,2019-01-11,152.29,AAPL,27023241
247,2019-01-10,153.8,AAPL,35780670
248,2019-01-09,153.31,AAPL,45099081
249,2019-01-08,150.75,AAPL,41025314
250,2019-01-07,147.93,AAPL,54777764
251,2019-01-04,148.26,AAPL,58607070
252,2019-01-03,142.19,AAPL,91312195
253,2019-01-02,157.92,AAPL,37039737
254,2018-12-31,157.74,AAPL,35003466
255,2018-12-28,156.23,AAPL,42291424
256,2018-12-27,156.15,AAPL,53117065
257,2018-12-26,157.17,AAPL,58582544
258,2018-12-24,146.83,AAPL,37169232
259,2018-12-21,150.73,AAPL,95744384
260,2018-12-20,156.83,AAPL,64772960
261,2018-12-19,160.89,AAPL,49047297
262,2018-12-18,166.07,AAPL,33841518
263,2018-12-17,163.94,AAPL,44287922
264,2018-12-14,165.48,AAPL,40703710
265,2018-12-13,170.95,AAPL,31897827
266,2018-12-12,169.1,AAPL,35627674
267,2018-12-11,168.63,AAPL,47281665
268,2018-12-10,169.6,AAPL,62025994
269,2018-12-07,168.49,AAPL,42281631
270,2018-12-06,174.72,AAPL,43098410
271,2018-12-04,176.69,AAPL,41344282
272,2018-12-03,184.82,AAPL,40798002
273,2018-11-30,178.58,AAPL,39531549
274,2018-11-29,179.55,AAPL,41769992
275,2018-11-28,180.94,AAPL,46062539
276,2018-11-27,174.24,AAPL,41387377
277,2018-11-26,174.62,AAPL,44998520
278,2018-11-23,172.29,AAPL,23623972
279,2018-11-21,176.78,AAPL,31124210
280,2018-11-20,176.98,AAPL,67825247
281,2018-11-19,185.86,AAPL,41920872
282,2018-11-16,193.53,AAPL,36928253
283,2018-11-15,191.41,AAPL,46478801
284,2018-11-14,186.8,AAPL,60800957
285,2018-11-13,192.23,AAPL,46882936
286,2018-11-12,194.17,AAPL,51135518
287,2018-11-09,204.47,AAPL,34365750
288,2018-11-08,208.49,AAPL,25362636
289,2018-11-07,209.95,AAPL,33424434
290,2018-11-06,203.77,AAPL,31882881
291,2018-11-05,201.59,AAPL,66163669
292,2018-11-02,207.48,AAPL,91328654
293,2018-11-01,222.22,AAPL,58323180
294,2018-10-31,218.86,AAPL,38358933
295,2018-10-30,213.3,AAPL,36659990
296,2018-10-29,212.24,AAPL,45935520
297,2018-10-26,216.3,AAPL,47258375
298,2018-10-25,219.8,AAPL,29855768
299,2018-10-24,215.09,AAPL,40925163
300,2018-10-23,222.73,AAPL,38767846
301,2018-10-22,220.65,AAPL,28792082
302,2018-10-19,219.31,AAPL,33078726
303,2018-10-18,216.02,AAPL,32581315
304,2018-10-17,221.19,AAPL,22885397
305,2018-10-16,222.15,AAPL,29183963
306,2018-10-15,217.36,AAPL,30791007
307,2018-10-12,222.11,AAPL,40337851
308,2018-10-11,214.45,AAPL,53124392
309,2018-10-10,216.36,AAPL,41990554
310,2018-10-09,226.87,AAPL,26891029
311,2018-10-08,223.77,AAPL,29663923
312,2018-10-05,224.29,AAPL,33580463
313,2018-10-04,227.99,AAPL,32042000
314,2018-10-03,232.07,AAPL,28654799
315,2018-10-02,229.28,AAPL,24788170
316,2018-10-01,227.26,AAPL,23600802
317,2018-09-28,225.74,AAPL,22929364
318,2018-09-27,224.95,AAPL,30181227
319,2018-09-26,220.42,AAPL,23984706
320,2018-09-25,222.19,AAPL,24554379
321,2018-09-24,220.79,AAPL,27693358
322,2018-09-21,217.66,AAPL,96246748
323,2018-09-20,220.03,AAPL,26608794
324,2018-09-19,218.37,AAPL,27123833
325,2018-09-18,218.24,AAPL,31571712
326,2018-09-17,217.88,AAPL,37195133
327,2018-09-14,223.84,AAPL,31999289
328,2018-09-13,226.41,AAPL,41706377
329,2018-09-12,221.07,AAPL,49278740
330,2018-09-11,223.85,AAPL,35749049
331,2018-09-10,218.33,AAPL,39516453
332,2018-09-07,221.3,AAPL,37619810
333,2018-09-06,223.1,AAPL,34289976
334,2018-09-05,226.87,AAPL,33332960
335,2018-09-04,228.36,AAPL,27390132
336,2018-08-31,227.63,AAPL,43340134
337,2018-08-30,225.03,AAPL,48793824
338,2018-08-29,222.98,AAPL,27254804
339,2018-08-28,219.7,AAPL,22776766
340,2018-08-27,217.94,AAPL,20525117
341,2018-08-24,216.16,AAPL,18476356
342,2018-08-23,215.49,AAPL,18883224
343,2018-08-22,215.05,AAPL,19018131
344,2018-08-21,215.04,AAPL,26159755
345,2018-08-20,215.46,AAPL,30287695
346,2018-08-17,217.58,AAPL,35426997
347,2018-08-16,213.32,AAPL,28500367
348,2018-08-15,210.24,AAPL,28807564
349,2018-08-14,209.75,AAPL,20748010
350,2018-08-13,208.87,AAPL,25890880
351,2018-08-10,207.53,AAPL,24611202
352,2018-08-09,208.88,AAPL,23492626
353,2018-08-08,207.25,AAPL,22525487
354,2018-08-07,207.11,AAPL,25587387
355,2018-08-06,209.07,AAPL,25425387
356,2018-08-03,207.99,AAPL,33447396
357,2018-08-02,207.39,AAPL,62404012
358,2018-08-01,201.5,AAPL,67935716
359,2018-07-31,190.29,AAPL,39373038
360,2018-07-30,189.91,AAPL,21029535
361,2018-07-27,190.98,AAPL,24023972
362,2018-07-26,194.21,AAPL,19075964
363,2018-07-25,194.82,AAPL,16826483
364,2018-07-24,193.0,AAPL,18697898
365,2018-07-23,191.61,AAPL,15989365
366,2018-07-20,191.44,AAPL,20706042
367,2018-07-19,191.88,AAPL,20286752
368,2018-07-18,190.4,AAPL,16393381
369,2018-07-17,191.45,AAPL,15534523
370,2018-07-16,190.91,AAPL,15043110
371,2018-07-13,191.33,AAPL,12519792
372,2018-07-12,191.03,AAPL,18041131
373,2018-07-11,187.88,AAPL,18831470
374,2018-07-10,190.35,AAPL,15939149
375,2018-07-09,190.58,AAPL,19756634
376,2018-07-06,187.97,AAPL,17485245
377,2018-07-05,185.4,AAPL,16604248
378,2018-07-03,183.92,AAPL,13954806
379,2018-07-02,187.18,AAPL,17731343
380,2018-06-29,185.11,AAPL,22737666
381,2018-06-28,185.5,AAPL,17365235
382,2018-06-27,184.16,AAPL,25285328
383,2018-06-26,184.43,AAPL,24569201
384,2018-06-25,182.17,AAPL,31663096
385,2018-06-22,184.92,AAPL,27200447
386,2018-06-21,185.46,AAPL,25711898
387,2018-06-20,186.5,AAPL,20628701
388,2018-06-19,185.69,AAPL,33578455
389,2018-06-18,188.74,AAPL,18484865
390,2018-06-15,188.84,AAPL,61719160
391,2018-06-14,190.8,AAPL,21610074
392,2018-06-13,190.7,AAPL,21638393
393,2018-06-12,192.28,AAPL,16911141
394,2018-06-11,191.23,AAPL,18308460
395,2018-06-08,191.7,AAPL,26656799
396,2018-06-07,193.46,AAPL,21347180
397,2018-06-06,193.98,AAPL,20933619
398,2018-06-05,193.31,AAPL,21565963
399,2018-06-04,191.83,AAPL,26266174
400,2018-06-01,190.24,AAPL,23442510
401,2018-05-31,186.87,AAPL,27482793
402,2018-05-30,187.5,AAPL,18690547
403,2018-05-29,187.9,AAPL,22514075
404,2018-05-25,188.58,AAPL,17460963
405,2018-05-24,188.15,AAPL,23233975
406,2018-05-23,188.36,AAPL,20058415
407,2018-05-22,187.16,AAPL,15240704
408,2018-05-21,187.63,AAPL,18400787
409,2018-05-18,186.31,AAPL,18297728
410,2018-05-17,186.99,AAPL,17294029
411,2018-05-16,188.18,AAPL,19183064
412,2018-05-15,186.44,AAPL,23695159
413,2018-05-14,188.15,AAPL,20778772
414,2018-05-11,188.59,AAPL,26212221
415,2018-05-10,190.04,AAPL,27989289
416,2018-05-09,187.36,AAPL,23211241
417,2018-05-08,186.05,AAPL,28402777
418,2018-05-07,185.16,AAPL,42451423
419,2018-05-04,183.83,AAPL,56201317
420,2018-05-03,176.89,AAPL,34068180
421,2018-05-02,176.57,AAPL,66539371
422,2018-05-01,169.1,AAPL,53569376
423,2018-04-30,165.26,AAPL,42427424
424,2018-04-27,162.32,AAPL,35655839
425,2018-04-26,164.22,AAPL,27963014
426,2018-04-25,163.65,AAPL,28382084
427,2018-04-24,162.94,AAPL,33692017
428,2018-04-23,165.24,AAPL,36515477
429,2018-04-20,165.72,AAPL,65491140
430,2018-04-19,172.8,AAPL,34808800
431,2018-04-18,177.84,AAPL,20754538
432,2018-04-17,178.24,AAPL,26605442
433,2018-04-16,175.82,AAPL,21578420
434,2018-04-13,174.73,AAPL,25124255
435,2018-04-12,174.14,AAPL,22889285
436,2018-04-11,172.44,AAPL,22431640
437,2018-04-10,173.25,AAPL,28614241
438,2018-04-09,170.05,AAPL,29017718
439,2018-04-06,168.38,AAPL,35005290
440,2018-04-05,172.8,AAPL,26933197
441,2018-04-04,171.61,AAPL,34605489
442,2018-04-03,168.39,AAPL,30278046
443,2018-04-02,166.68,AAPL,37586791
444,2018-03-29,167.78,AAPL,38398505
445,2018-03-28,166.48,AAPL,41668545
446,2018-03-27,168.34,AAPL,38962839
447,2018-03-26,172.77,AAPL,36272617
448,2018-03-23,164.94,AAPL,40248954
449,2018-03-22,168.85,AAPL,41051076
450,2018-03-21,171.27,AAPL,35247358
451,2018-03-20,175.24,AAPL,19314039
452,2018-03-19,175.3,AAPL,32804695
453,2018-03-16,178.02,AAPL,36836456
454,2018-03-15,178.65,AAPL,22584565
455,2018-03-14,178.44,AAPL,29075469
456,2018-03-13,179.97,AAPL,31168404
457,2018-03-12,181.72,AAPL,32055405
458,2018-03-09,179.98,AAPL,31385134
459,2018-03-08,176.94,AAPL,23163767
460,2018-03-07,175.03,AAPL,31703462
461,2018-03-06,176.67,AAPL,23788506
462,2018-03-05,176.82,AAPL,28401366
463,2018-03-02,176.21,AAPL,38453950
464,2018-03-01,175.0,AAPL,48801970
465,2018-02-28,178.12,AAPL,33604574
466,2018-02-27,178.39,AAPL,38685165
467,2018-02-26,178.97,AAPL,36886432
468,2018-02-23,175.5,AAPL,33329232
469,2018-02-22,172.5,AAPL,30504116
470,2018-02-21,171.07,AAPL,35833514
471,2018-02-20,171.85,AAPL,33531012
472,2018-02-16,172.43,AAPL,39638793
473,2018-02-15,172.99,AAPL,50609595
474,2018-02-14,167.37,AAPL,39669178
475,2018-02-13,164.34,AAPL,32104756
476,2018-02-12,162.71,AAPL,60560145
477,2018-02-09,156.41,AAPL,66723743
478,2018-02-08,155.15,AAPL,49594129
479,2018-02-07,159.54,AAPL,50852130
480,2018-02-06,163.03,AAPL,66625484
481,2018-02-05,156.49,AAPL,66090446
482,2018-02-02,160.5,AAPL,85436075
483,2018-02-01,167.78,AAPL,38099665
484,2018-01-31,167.43,AAPL,30984099
485,2018-01-30,166.97,AAPL,45137026
486,2018-01-29,167.96,AAPL,48434424
487,2018-01-26,171.51,AAPL,37121805
488,2018-01-25,171.11,AAPL,39661804
489,2018-01-24,174.22,AAPL,50562257
490,2018-01-23,177.04,AAPL,31702531
491,2018-01-22,177.0,AAPL,26023683
492,2018-01-19,178.46,AAPL,30827809
493,2018-01-18,179.26,AAPL,30234512
494,2018-01-17,179.1,AAPL,32752734
495,2018-01-16,176.19,AAPL,29159005
496,2018-01-12,177.09,AAPL,25039531
497,2018-01-11,175.28,AAPL,17523256
498,2018-01-10,174.29,AAPL,23589129
499,2018-01-09,174.33,AAPL,21262614
500,2018-01-08,174.35,AAPL,20134092
501,2018-01-05,175.0,AAPL,23016177
502,2018-01-04,173.03,AAPL,22211345
503,2018-01-03,172.23,AAPL,28819653
504,2018-01-02,172.26,AAPL,25048048
505,2017-12-29,169.23,AAPL,25643711
506,2017-12-28,171.08,AAPL,15997739
507,2017-12-27,170.6,AAPL,21672062
508,2017-12-26,170.57,AAPL,32968167
509,2017-12-22,175.01,AAPL,16052615
510,2017-12-21,175.01,AAPL,20356826
511,2017-12-20,174.35,AAPL,23000392
512,2017-12-19,174.54,AAPL,27078872
513,2017-12-18,176.42,AAPL,28831533
514,2017-12-15,173.97,AAPL,37054632
515,2017-12-14,172.22,AAPL,20219307
516,2017-12-13,172.27,AAPL,23142242
517,2017-12-12,171.7,AAPL,18945457
518,2017-12-11,172.67,AAPL,33092051
519,2017-12-08,169.37,AAPL,23096872
520,2017-12-07,169.32,AAPL,24469613
521,2017-12-06,169.01,AAPL,28224357
522,2017-12-05,169.64,AAPL,27008428
523,2017-12-04,169.8,AAPL,32115052
524,2017-12-01,171.05,AAPL,39590080
525,2017-11-30,171.85,AAPL,40172368
526,2017-11-29,169.48,AAPL,40788324
527,2017-11-28,173.07,AAPL,25468442
528,2017-11-27,174.09,AAPL,20536313
529,2017-11-24,174.97,AAPL,14026519
530,2017-11-22,174.96,AAPL,24997274
531,2017-11-21,173.14,AAPL,24875471
532,2017-11-20,169.98,AAPL,15974387
533,2017-11-17,170.15,AAPL,21665811
534,2017-11-16,171.1,AAPL,23497326
535,2017-11-15,169.08,AAPL,28702351
536,2017-11-14,171.34,AAPL,23588451
537,2017-11-13,173.97,AAPL,16828025
538,2017-11-10,174.67,AAPL,25061183
539,2017-11-09,175.88,AAPL,28636531
540,2017-11-08,176.24,AAPL,24409527
541,2017-11-07,174.81,AAPL,23910914
542,2017-11-06,174.25,AAPL,34242566
543,2017-11-03,172.5,AAPL,58683826
544,2017-11-02,168.11,AAPL,32710040
545,2017-11-01,166.89,AAPL,33100847
546,2017-10-31,169.04,AAPL,35474672
547,2017-10-30,166.72,AAPL,43923292
548,2017-10-27,163.05,AAPL,43904150
549,2017-10-26,157.41,AAPL,16751691
550,2017-10-25,156.41,AAPL,20126554
551,2017-10-24,157.1,AAPL,17137731
552,2017-10-23,156.17,AAPL,21654461
553,2017-10-20,156.25,AAPL,23612246
554,2017-10-19,155.98,AAPL,42111326
555,2017-10-18,159.76,AAPL,16158659
556,2017-10-17,160.47,AAPL,18816438
557,2017-10-16,159.88,AAPL,23894630
558,2017-10-13,156.99,AAPL,16287608
559,2017-10-12,156.0,AAPL,16045720
560,2017-10-11,156.55,AAPL,16607693
561,2017-10-10,155.9,AAPL,15456331
562,2017-10-09,155.84,AAPL,16200129
563,2017-10-06,155.3,AAPL,16423749
564,2017-10-05,155.39,AAPL,21032800
565,2017-10-04,153.48,AAPL,19844177
566,2017-10-03,154.48,AAPL,16146388
567,2017-10-02,153.81,AAPL,18524860
568,2017-09-29,154.12,AAPL,25856530
569,2017-09-28,153.28,AAPL,21896592
570,2017-09-27,154.23,AAPL,24959552
571,2017-09-26,153.14,AAPL,35470985
572,2017-09-25,150.55,AAPL,43922334
573,2017-09-22,151.89,AAPL,46114424
574,2017-09-21,153.39,AAPL,36643382
575,2017-09-20,156.07,AAPL,51693239
576,2017-09-19,158.73,AAPL,20347352
577,2017-09-18,158.67,AAPL,27939718
578,2017-09-15,159.88,AAPL,48203642
579,2017-09-14,158.28,AAPL,23073646
580,2017-09-13,159.65,AAPL,44393752
581,2017-09-12,160.86,AAPL,71139119
582,2017-09-11,161.5,AAPL,31028926
583,2017-09-08,158.63,AAPL,28183159
584,2017-09-07,161.26,AAPL,21722995
585,2017-09-06,161.91,AAPL,21179047
586,2017-09-05,162.08,AAPL,29317054
587,2017-09-01,164.05,AAPL,16508568
588,2017-08-31,164.0,AAPL,26412439
589,2017-08-30,163.35,AAPL,26973946
590,2017-08-29,162.91,AAPL,29307862
591,2017-08-28,161.47,AAPL,25279674
592,2017-08-25,159.86,AAPL,25015218
593,2017-08-24,159.27,AAPL,19029621
594,2017-08-23,159.98,AAPL,19198189
595,2017-08-22,159.78,AAPL,21297812
596,2017-08-21,157.21,AAPL,26145653
597,2017-08-18,157.5,AAPL,27012525
598,2017-08-17,157.86,AAPL,26925694
599,2017-08-16,160.95,AAPL,27321761
600,2017-08-15,161.6,AAPL,27936774
601,2017-08-14,159.85,AAPL,21754810
602,2017-08-11,157.48,AAPL,25943187
603,2017-08-10,155.32,AAPL,39081017
604,2017-08-09,161.06,AAPL,25640394
605,2017-08-08,160.08,AAPL,35775675
606,2017-08-07,158.81,AAPL,21870321
607,2017-08-04,156.39,AAPL,20349532
608,2017-08-03,155.57,AAPL,26000738
609,2017-08-02,157.14,AAPL,69222793
610,2017-08-01,150.05,AAPL,24725526
611,2017-07-31,148.73,AAPL,19422655
612,2017-07-28,149.5,AAPL,16832947
613,2017-07-27,150.56,AAPL,32175875
614,2017-07-26,153.46,AAPL,15172136
615,2017-07-25,152.74,AAPL,18612649
616,2017-07-24,152.09,AAPL,21122730
617,2017-07-21,150.27,AAPL,24671002
618,2017-07-20,150.34,AAPL,17053326
619,2017-07-19,151.02,AAPL,20615419
620,2017-07-18,150.08,AAPL,17713795
621,2017-07-17,149.56,AAPL,23243713
622,2017-07-14,149.04,AAPL,19961788
623,2017-07-13,147.77,AAPL,24922788
624,2017-07-12,145.74,AAPL,23617964
625,2017-07-11,145.53,AAPL,18311156
626,2017-07-10,145.06,AAPL,21030466
627,2017-07-07,144.18,AAPL,18505351
628,2017-07-06,142.73,AAPL,23374374
629,2017-07-05,144.09,AAPL,20758795
630,2017-07-03,143.5,AAPL,14258300
631,2017-06-30,144.02,AAPL,22328979
632,2017-06-29,143.68,AAPL,31116980
633,2017-06-28,145.83,AAPL,21915939
634,2017-06-27,143.73,AAPL,24423643
